不	[[驾驶员不应转化为交强险中的“第三者”,0.11552453009332421],[盘点美国宇航局发布的浩瀚宇宙星空精彩图片,0.04077336356234972],[官员赌博称陪女同事度更年期　看尽中国为官不仁,0.016906028794145007],[·搜狐社区用户请确认您发表的言论符合,0.015403270679109895],[日本森永召回约３２万盒奶制品　包括立顿奶茶等,0.014440566261665526],[剩余可输入字符数：４０００,0.014002973344645361],[工业盐造酱油事件追踪：海天起诉威极商标侵权,0.01184866975316146],[加拿大西部发生石油管道泄漏　距市区月１００公里,0.009973340727481227],[新疆地震局：乌恰近期发生更大地震可能性不大,0.009060747458299939],[江苏丰县回应３００多亩大棚变身荒草地,0.008610523982111122],[联合国发布报告称预测２０１２年中国经济增长８．３％,0.00805985093674355],[新娘打麻将不入洞房　新郎赌气防晒霜里灌冰淇淋,0.007744661235306652],[黎巴嫩北部发生教派冲突　已致１２人死４９人受伤,0.007037027213806551],[干爹干女儿偷情十年　私奔不成相约服药割腕,0.006664876736153321],[传汤灿被判１５年　经纪人回应称“在北京好好的”,0.006601401719618527],[美国大肠杆菌６州扩散　１名儿童死亡,0.00644788074939484],[男子嫖娼起纠纷挨打　老乡帮寻仇认错门被捅死,0.006330111237990367],[房贷利率走低经济回暖　纽约华人再掀购房热,0.006161308271643958],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0061340458456632324],[烟台食品安全新规：种植环节出问题农业部门负责,0.006080238425964432],[苏贞昌：若执政者一意孤行　民进党将强烈反应,0.006053687166462404],[Ａ股市场遭遇黑色星期一　基金表态不必过度悲观,0.005899124940935705],[多地楼市密集微调　民众担忧市场反弹,0.0056353429313816695],[学者争论降息对楼市影响　马光远称楼市将反弹,0.005612527777813322],[四大银行股价节节溃退　工行建行跌破汇金成本线,0.005523085104063309],[北京８家银行房贷利率最低８．５折　业内称已是底线,0.00500467278382632],[许小年：民营企业家与制度的摩擦将长期存在,0.004847183080838778],[中石油创历史新低　大盘或开启短线下跌空间,0.004830293941184288],[欧洲杯大战在即　荷兰葡萄牙面临淘汰将背水一战,0.004715286942584661],[证券业协会六招遏制ＩＰＯ人情报价,0.004387007471898388],[５月数据或令调控再出手　非对称降息预期升温,0.004318674022180344],[第四期国债２０分钟卖光　发售前晚市民已排队等候,0.004213660672096932],[武汉一环卫工人因“占道”遭围殴　被泼滚烫米粉,0.004163046129489161],[银行开打存款争夺战　三年定存利率竟相差３．５％,0.004041674522215424],[信贷资产证券化重启　众银行抢５００亿额度,0.003938336253181508],[约定收益不断攀升　分级债基趁势吸金,0.0037980667427942208],[国内油价两连跌　下游行业跟涨容易跟跌难,0.003677173371670797],[乌鲁木齐一患者家属医院电梯内挥拳打伤女医生,0.0035821559718860222],[蒲长城：去年重新审核并淘汰４０％乳制品企业,0.0032618690849879777],[发改委连发两文赞阶梯电价：实现富人补贴穷人,0.0032465910096484557],[１０万七天理财收益仅百元　银行产品实际收益低,0.0031364125817192096],[重庆上邦高球场非法占地７６４亩被罚１２７３万,0.0031152682272357094],[叶檀：央行降息是倒逼的结果,0.003040119212982216],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.0030136833937388927],[东方基金庞飒：习惯逆向投资,0.003007146119565923],[王耀辉涉农行副行长案　曾借道信托违规圈钱,0.0029495624704678524],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.0026405606878474107],[李旭利：常理上不太可能选择工行建行做老鼠仓,0.0025205352020361647]]
三角	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
三角洲	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
下雨	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
不妨	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
个别	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
云间	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
伞防	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
偏东	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
光头	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
出门	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
分散	[[广东未来三天热　带伞防阵雨（图）,0.04057769291808162],[房贷利率走低经济回暖　纽约华人再掀购房热,0.01857556609138848]]
卡斯	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
可见	[[广东未来三天热　带伞防阵雨（图）,0.03778466308845268],[＃（关注夏收）（３）夫妻“麦客”忙麦收,0.028407447431464426],[酒泉基地安装红外防侵入装置　装甲车巡逻,0.008885434470572206]]
叶	[[广东未来三天热　带伞防阵雨（图）,0.04057769291808162],[美国大肠杆菌６州扩散　１名儿童死亡,0.019439545909592595]]
后天	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
图	[[金正恩为朝少年团代表安排宴会　学生发誓坚决跟随（图）,0.051269929264742095],[广东未来三天热　带伞防阵雨（图）,0.0338481086408006],[法国第一女友继续做记者　不再报道政治话题（图）,0.030582063070197035],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.015426350398240984],[泉州１０米高架桥机倒塌　１名工人坠落受重伤（图）,0.010076171069371278]]
多云	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
大致	[[广东未来三天热　带伞防阵雨（图）,0.03778466308845268],[王耀辉涉农行副行长案　曾借道信托违规圈钱,0.008280468719384312],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.007412991044020241]]
天气	[[胆小勿入！揭秘世界上最美悬崖,0.0908587471861393],[广东未来三天热　带伞防阵雨（图）,0.04057769291808162]]
头上	[[广东未来三天热　带伞防阵雨（图）,0.03778466308845268],[武汉一环卫工人因“占道”遭围殴　被泼滚烫米粉,0.011687148042374253],[泉州１０米高架桥机倒塌　１名工人坠落受重伤（图）,0.011248035543672331]]
少雨	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
局地	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
局部	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
市县	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
带备	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
广州日报	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
挂满	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
摄	[[（文化）（２）上海老相机制造博物馆即将开门迎客,0.04324244775678474],[广东未来三天热　带伞防阵雨（图）,0.03778466308845268],[＃（关注夏收）（３）夫妻“麦客”忙麦收,0.028407447431464426]]
日间	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
明天	[[广东未来三天热　带伞防阵雨（图）,0.04057769291808162],[欧洲杯大战在即　荷兰葡萄牙面临淘汰将背水一战,0.014215994457695265]]
晴	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
本报讯	[[广东未来三天热　带伞防阵雨（图）,0.03778466308845268],[高考成绩２３日可查　香港高校月底开始面试,0.02577364435834852],[我国拟修改安全生产法　企业存隐患可被断水断电,0.014630903376355737]]
毒辣	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
气温	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
汗珠	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
热带	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
珠江	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
珠江三角洲	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
粤北	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
粤西	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
西北部	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
谈天	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
遮挡	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
防晒	[[广东未来三天热　带伞防阵雨（图）,0.04057769291808162],[新娘打麻将不入洞房　新郎赌气防晒霜里灌冰淇淋,0.02334917525453859]]
阳光	[[阳光人寿“龙凤宝贝计划之传家保保单”上市,0.048040257132901235],[广东未来三天热　带伞防阵雨（图）,0.04057769291808162]]
阵雨	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
雨伞	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
雷阵雨	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
高温	[[甘肃金塔矿难被困１３人遇难,0.046331194025126504],[广东未来三天热　带伞防阵雨（图）,0.03778466308845268],[美国大肠杆菌６州扩散　１名儿童死亡,0.018101489758654075]]
黄澄锋	[[广东未来三天热　带伞防阵雨（图）,0.04451424736573371]]
书法	[[广东８４岁书法家欲变性　系佛山处级离休干部（,0.3056644985780381]]
书法家	[[广东８４岁书法家欲变性　系佛山处级离休干部（,0.3056644985780381]]
变性	[[广东８４岁书法家欲变性　系佛山处级离休干部（,0.3056644985780381]]
处级	[[广东８４岁书法家欲变性　系佛山处级离休干部（,0.3056644985780381]]
法家	[[广东８４岁书法家欲变性　系佛山处级离休干部（,0.3056644985780381]]
离休	[[广东８４岁书法家欲变性　系佛山处级离休干部（,0.3056644985780381]]
离休干部	[[广东８４岁书法家欲变性　系佛山处级离休干部（,0.3056644985780381]]
一马	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
公安分局	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
兴宁	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
兴宁区	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
分局	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.054279251565745555],[监管部门开绿灯小产权房疯长　涉及群众一万余人,0.022591904705742745]]
卖淫	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
卖淫嫖娼	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
南宁	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
南宁市	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
嫖客	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
安分	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
家涉	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
对不起	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
广西	[[广西都安：暴雨袭击万人受灾（,0.5240966781137738],[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.047645152555797626],[男子嫖娼起纠纷挨打　老乡帮寻仇认错门被捅死,0.01675194861550875],[药监局：６月底前完成城区餐饮单位量化分级管理,0.01675194861550875]]
广西南宁	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
忏悔	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
惊人	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.054279251565745555],[银行开打存款争夺战　三年定存利率竟相差３．５％,0.01218513810659594]]
抽	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
放	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.054279251565745555],[李旭利：常理上不太可能选择工行建行做老鼠仓,0.007599095219204378]]
整治	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.047645152555797626],[监管部门开绿灯小产权房疯长　涉及群众一万余人,0.01983068511781847],[蒲长城：去年重新审核并淘汰４０％乳制品企业,0.00863218058069745],[重庆上邦高球场非法占地７６４亩被罚１２７３万,0.008244217408531275]]
整顿	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.050543120754683465],[蒲长城：去年重新审核并淘汰４０％乳制品企业,0.009157224230848532],[重庆上邦高球场非法占地７６４亩被罚１２７３万,0.008745663591259835]]
日妈	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
桑拿	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
毁	[[甘肃宕昌县发生崩塌灾害　导致２人死亡,0.11295952352871373],[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.054279251565745555]]
狂	[[荣信股份高管狂减　中邮和嘉实重仓踩雷,0.46438915228471195],[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.054279251565745555]]
真是太	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
糊涂	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
耳光	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
营业	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.050543120754683465],[重大资产收购方案获通过　三公司今起复牌,0.01714458281106003],[１０万七天理财收益仅百元　银行产品实际收益低,0.00880502329889282]]
西南	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
说完	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
责令	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
跪求	[[广西南宁整治６家涉黄场所　嫖客自抽耳光,0.05954503219052692]]
安	[[广西都安：暴雨袭击万人受灾（,0.5970717672232011],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.00908587471861393]]
下课	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
不够	[[美国大肠杆菌６州扩散　１名儿童死亡,0.018101489758654075],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.017220443796949675],[许小年：民营企业家与制度的摩擦将长期存在,0.013607763280107085]]
不详	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
主持	[[活跃在全球政坛上的“铁娘子”,0.05732307416869401],[法国第一女友继续做记者　不再报道政治话题（图）,0.032181374971898394],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.016233082950426622],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.006987955708183651]]
主持人	[[活跃在全球政坛上的“铁娘子”,0.06530472454003762],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0184933733210726]]
他人	[[美国大肠杆菌６州扩散　１名儿童死亡,0.018101489758654075],[男子嫖娼起纠纷挨打　老乡帮寻仇认错门被捅死,0.01777086894114441],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.017220443796949675]]
余乐	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
余波	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
你好	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0184933733210726],[李旭利：常理上不太可能选择工行建行做老鼠仓,0.007599095219204378]]
信中	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
俯视	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
做到	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.017220443796949675],[１０万七天理财收益仅百元　银行产品实际收益低,0.00880502329889282],[李旭利：常理上不太可能选择工行建行做老鼠仓,0.007076036905655684]]
像	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0184933733210726],[欧洲杯大战在即　荷兰葡萄牙面临淘汰将背水一战,0.014215994457695265]]
先以	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
凶	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
刚	[[新娘打麻将不入洞房　新郎赌气防晒霜里灌冰淇淋,0.021742012838606852],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.017220443796949675],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.007412991044020241]]
刚发	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
刚张	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
别人	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
前日	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
前程	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
劝	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
努力	[[李大霄：政策利好不断累积　股市将向好无须悲观,0.04165255637719005],[缅甸若开邦骚乱局势总体得到控制,0.02298072075982899],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.014744267744138069],[理财从儿童做起　６招教您的孩子学习理财,0.012387377361246111],[银行员工倒苦水：没有存款资源就别进银行,0.00907957632200328],[蒲长城：去年重新审核并淘汰４０％乳制品企业,0.007840481200412244]]
卫视	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
原谅	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
叨叨	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
吆喝	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
同学	[[高考成绩２３日可查　香港高校月底开始面试,0.02767882364610866],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0184933733210726]]
后面	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0184933733210726],[许小年：民营企业家与制度的摩擦将长期存在,0.014613644652316111]]
咱们	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
哪怕	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
嘴	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
在于	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0184933733210726],[许小年：民营企业家与制度的摩擦将长期存在,0.014613644652316111]]
外文	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
大权	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
好意	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
尖锐	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
屁股	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
平视	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
张绍	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
彪悍	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0184933733210726],[江西遂川系列“捡钱分钱”诈骗案被警方破获,0.018093083855248517]]
态度	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0184933733210726],[李旭利：常理上不太可能选择工行建行做老鼠仓,0.007599095219204378]]
惯	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
我会	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
所思	[[那些匪夷所思的意外,0.054279251565745555],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0184933733210726]]
所想	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
扬扬	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
批判	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
挑刺	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
挺下去	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
推脱	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
提及	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.017220443796949675],[烟台食品安全新规：种植环节出问题农业部门负责,0.017069387272415026],[王耀辉涉农行副行长案　曾借道信托违规圈钱,0.008280468719384312]]
撑不住	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
数典忘祖	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
晕倒	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
未了	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
李开复	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
棒槌	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
民意	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0184933733210726],[苏贞昌：若执政者一意孤行　民进党将强烈反应,0.018251102054857676]]
求职	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
求职者	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
汹汹	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
没错	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
沸沸	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
沸沸扬扬	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
海归	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
爱祖国	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
生杀	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
生杀大权	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
用字	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
留学	[[留学录取率最高的１５所美国名校,0.0369867466421452],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0184933733210726]]
留学生	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
看不懂	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
真成	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
硬挺	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
碎	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
祖国	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
自卑	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
自卑感	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
节目组	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
要么	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
解释	[[日本石垣市为“后期管理”钓鱼岛募捐　被指敛财,0.019486576082895928],[新娘打麻将不入洞房　新郎赌气防晒霜里灌冰淇淋,0.018615667654610077],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.014744267744138069],[理财从儿童做起　６招教您的孩子学习理财,0.012387377361246111],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.006347056209857531],[李旭利：常理上不太可能选择工行建行做老鼠仓,0.006058553654864007]]
认可	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
讨伐	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
讲台	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
访谈	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
语焉不详	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
资料	[[背景资料：印度概况,0.9171691866991042],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.016233082950426622],[酒泉基地安装红外防侵入装置　装甲车巡逻,0.008375974307754375],[重庆上邦高球场非法占地７６４亩被罚１２７３万,0.008244217408531275]]
这番	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
追	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
道歉信	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
里面	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.017220443796949675],[武汉一环卫工人因“占道”遭围殴　被泼滚烫米粉,0.011687148042374253],[李旭利：常理上不太可能选择工行建行做老鼠仓,0.007076036905655684]]
错	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
错误	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
非你莫属	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
领衔	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
高高	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0184933733210726],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.007960956896309348]]
高高在上	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
鹤麟	[[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.020287466719781294]]
当晚	[[情人节当晚北京道路拥堵,0.21621223878392368],[黎巴嫩北部发生教派冲突　已致１２人死４９人受伤,0.019755432985333127],[江西遂川系列“捡钱分钱”诈骗案被警方破获,0.01684770691822782]]
情人	[[情人节当晚北京道路拥堵,0.23219457614235597],[父亲和三岁女儿翻唱《因为爱情》走红网络,0.02415897324024513]]
情人节	[[情人节当晚北京道路拥堵,0.25472041548169844]]
拥堵	[[情人节当晚北京道路拥堵,0.25472041548169844]]
朝阳	[[情人节当晚北京道路拥堵,0.23219457614235597],[王耀辉涉农行副行长案　曾借道信托违规圈钱,0.008892558235239165]]
朝阳门	[[情人节当晚北京道路拥堵,0.25472041548169844]]
车辆	[[情人节当晚北京道路拥堵,0.20381537482202314],[江西遂川系列“捡钱分钱”诈骗案被警方破获,0.015881717518599205],[武汉一环卫工人因“占道”遭围殴　被泼滚烫米粉,0.011017047287676928],[酒泉基地安装红外防侵入装置　装甲车巡逻,0.008375974307754375]]
道路	[[情人节当晚北京道路拥堵,0.25472041548169844]]
义务	[[我国拟修改安全生产法　企业存隐患可被断水断电,0.015712414926926342],[李旭利：常理上不太可能选择工行建行做老鼠仓,0.007599095219204378]]
事故隐患	[[我国拟修改安全生产法　企业存隐患可被断水断电,0.01723671984462621]]
享有	[[我国拟修改安全生产法　企业存隐患可被断水断电,0.01723671984462621]]
人民政府	[[新疆地震局：乌恰近期发生更大地震可能性不大,0.025436733974579257],[烟台食品安全新规：种植环节出问题农业部门负责,0.017069387272415026],[我国拟修改安全生产法　企业存隐患可被断水断电,0.014630903376355737]]
人身	[[我国拟修改安全生产法　企业存隐患可被断水断电,0.01723671984462621]]
从业人员	[[我国拟修改安全生产法　企业存隐患可被断水断电,0.014630903376355737],[１０万七天理财收益仅百元　银行产品实际收益低,0.00880502329889282],[李旭利：常理上不太可能选择工行建行做老鼠仓,0.007076036905655684]]
以外	[[我国拟修改安全生产法　企业存隐患可被断水断电,0.01723671984462621]]
作出	[[烟台食品安全新规：种植环节出问题农业部门负责,0.016090687485949197],[我国拟修改安全生产法　企业存隐患可被断水断电,0.01379201784509931],[银行员工倒苦水：没有存款资源就别进银行,0.009996394405439828],[１０万七天理财收益仅百元　银行产品实际收益低,0.008300173635286012]]
供应	[[美国再次坚称俄罗斯向叙利亚供应战斗直升机,0.021997380897696883],[我国拟修改安全生产法　企业存隐患可被断水断电,0.015712414926926342]]
